gov_town_code,city,state,latitude,longitude
1356054288,Chapar,Assam,26.283900,90.226400
1356645681,Dergaon,Assam,26.700000,93.966700
1356842057,Dhekiajuli,Assam,26.703700,92.478100
1356876792,Dhemaji,Assam,27.483300,94.583300
1356100928,Dhing,Assam,26.467900,92.473400
1356620816,Dhuburi,Assam,26.020000,90.000000
1356100193,Dibrugarh,Assam,27.480000,95.000000
1356278084,Digboi,Assam,27.393200,95.618400
1356155429,Dimapur,Assam,25.920000,93.730000
1356140802,Diphu,Assam,25.830000,93.430000
1356960169,Dispur,Assam,26.150000,91.770000
1356035545,Dum Duma,Assam,27.568800,95.556600
1356178626,Gauripur,Assam,26.080000,89.970000
1356089059,Goalpara,Assam,26.170000,90.620000
1356335172,Gohpur,Assam,26.881800,93.615600
1356013906,Golaghat,Assam,26.520000,93.970000
1356705745,Goshaingaon,Assam,26.439500,89.963100
1356593800,Guwahati,Assam,26.172200,91.745800
1356671360,Hailakandi,Assam,24.683900,92.561000
1356286275,Hojai,Assam,26.002800,92.852800
1356834463,Howli,Assam,26.422400,90.980000
1356575843,Jamunamukh,Assam,26.101500,92.742600
1356638741,Jorhat,Assam,26.750000,94.220000
1356917958,Kaimati,Assam,26.085400,89.615000
1356360922,Kharupatia,Assam,26.518400,92.147200
1356850689,Kochugaon,Assam,26.551800,90.076200
1356034356,Kokrajhar,Assam,26.400000,90.270000
1356389047,Lakhipur,Assam,26.289700,90.228100
1356685742,Lala,Assam,24.554200,92.615900
1356061348,Lumding,Assam,25.750000,93.170000
1356621216,Mangaldai,Assam,26.430000,92.030000
1356109974,Mariani,Assam,26.670000,94.330000
1356098720,Moranha,Assam,27.187400,94.915600
1356217812,Nahorkatiya,Assam,27.289100,95.341800
1356164124,Nalbari,Assam,26.445000,91.440000
1356777660,Namrup,Assam,27.193900,95.319300
1356745120,North Guwahati,Assam,26.190000,91.710000
1356628778,North Lakhimpur,Assam,27.241400,94.105600
1356273589,Nowgong,Assam,26.349200,92.686100
1356822563,Rangapara,Assam,26.837700,92.668800
1356060286,Rangia,Assam,26.470000,91.630000
1356845033,Rupahi,Assam,26.411000,92.740000
1356558749,Sapatgram,Assam,26.337300,90.123600
1356111665,Sarpamari,Assam,26.384100,89.689100
1356506584,Sibsagar,Assam,26.980000,94.630000
1356102467,Silchar,Assam,24.820000,92.800000
1356794202,Soalkuchi,Assam,26.170000,91.570000
1356530240,Sonari,Assam,27.024600,95.016300
1356381654,Sorbhog,Assam,26.500000,90.870000
1356299437,Tezpur,Assam,26.630000,92.800000
1356391413,Tinsukia,Assam,27.500000,95.367000
1356415781,Udalguri,Assam,26.753700,92.102100
1356951045,Abdullahnagar,Bihār,25.768300,87.555700
1356693138,Abhia,Bihār,25.349900,87.142700
1356253810,Abhwar,Bihār,26.174000,86.632400
1356338843,Adalpur,Bihār,26.191000,86.023900
1356634784,Afzala,Bihār,25.931900,86.229300
1356918290,Agarpur,Bihār,25.195700,87.042300
1356049208,Ahirauliya,Bihār,26.509100,84.799900
1356496570,Ahiro,Bihār,24.919200,87.105400
1356352188,Ahmadabad,Bihār,25.301900,87.793800
1356100470,Alamnagar,Bihār,25.561000,86.901400
1356005063,Alampur,Bihār,24.872100,83.882900
1356937815,Alampur Gonpura,Bihār,25.540400,85.051100
1356202491,Alauli,Bihār,25.644000,86.406500
1356234041,Aliganj,Bihār,24.936500,85.925000
1356129136,Amaha,Bihār,26.128400,86.799800
1356096170,Amari,Bihār,25.717900,86.083900
1356373131,Amarpur,Bihār,25.039700,86.902500
1356276487,Amba Icharua,Bihār,25.614000,86.425800
1356259953,Amha,Bihār,26.051800,86.690600
1356716856,Amiawar,Bihār,25.040500,84.309600
1356386670,Amjhar,Bihār,25.064100,84.559100
1356438929,Amodei,Bihār,26.897500,84.818200
1356091183,Amwa Majhar,Bihār,26.736200,84.581800
1356688474,Anandpur,Bihār,25.619200,84.867300
1356063339,Andhana,Bihār,25.257400,85.454800
1356372709,Andhra Tharhi,Bihār,26.377100,86.334100
1356037358,Aphaur,Bihār,25.882800,84.759500
1356406661,Arajpur,Bihār,25.519700,87.080800
1356705147,Aranda,Bihār,26.085000,84.360100
1356297542,Araria,Bihār,26.150000,87.520000
1356766179,Areraj,Bihār,26.552700,84.672600
1356863436,Arma,Bihār,25.196600,86.246800
1356888928,Arniya,Bihār,25.715000,85.544800
1356085605,Arrah,Bihār,25.551400,84.660300
1356697722,Arwal,Bihār,25.250000,84.680000
1356020119,Asahni,Bihār,26.007900,84.479900
1356622092,Asarganj,Bihār,25.150000,86.680000
1356500098,Asarhi,Bihār,25.289200,85.218900
1356091403,Asthanwan,Bihār,25.221500,85.626200
1356215590,Athar,Bihār,26.039200,86.059000
1356974954,Auhar Sheikh,Bihār,26.721600,84.599300
1356152123,Aurahi,Bihār,26.189500,87.337200
1356920493,Aurangabad,Bihār,24.700000,84.350000
1356826386,Auria,Bihār,24.856300,87.011200
1356703956,Auta,Bihār,25.388200,85.955800
1356646676,Azamnagar,Bihār,25.545600,87.829400
1356601753,Azizpur Chande,Bihār,25.793200,85.594500
1356831790,Babhanganwa,Bihār,26.139800,86.846400
1356414402,Babhangaon,Bihār,25.789700,86.976700
1356005473,Babhangawan,Bihār,25.367400,86.950100
1356256590,Babhani Bholwa,Bihār,26.087600,86.745600
1356910526,Babhantoli,Bihār,26.216800,88.324900
1356981784,Babhniyawan,Bihār,25.494300,84.481500
1356089511,Babhnoul,Bihār,25.320200,84.212800
1356052811,Babura,Bihār,25.683800,84.782500
1356866644,Bachhauta,Bihār,25.524200,86.460600
1356397208,Bagaha,Bihār,27.099200,84.090000
1356156215,Bagahi,Bihār,26.763200,84.467000
1356073341,Bagaura,Bihār,26.038800,84.462400
1356494563,Baghambarpur,Bihār,26.807500,84.405900
1356697262,Baghant,Bihār,26.174800,86.170500
1356433257,Baghauni,Bihār,25.933800,86.059400
1356895977,Baghduma,Bihār,24.822300,87.011600
1356948344,Baghra,Bihār,25.559700,85.584100
1356729142,Bahadurganj,Bihār,26.261700,87.824400
1356197437,Bahadurpur,Bihār,25.452200,85.630300
1356549569,Baheri,Bihār,25.942600,86.047100
1356618946,Baikatpur,Bihār,25.493900,85.379200
1356258895,Bairagnia,Bihār,26.740600,85.273300
1356779350,Bairia,Bihār,25.556300,85.183500
1356025009,Bairiya,Bihār,26.339200,84.823600
1356258965,Bairo,Bihār,26.014400,86.510000
1356257803,Baisa,Bihār,25.355200,86.724600
1356113318,Bakarpur Ogairah,Bihār,25.329400,87.513800
1356407056,Bakharia,Bihār,26.766600,84.661900
1356326370,Bakhra,Bihār,26.033300,85.100000
1356552676,Bakhri,Bihār,25.598900,86.260700
1356003710,Bakhtiyarpur,Bihār,25.466700,85.516700
1356464142,Bakwa,Bihār,26.060100,86.412400
1356146472,Balgudar,Bihār,25.200000,86.083300
1356343603,Balha,Bihār,25.546800,86.568300
1356966762,Balhapur,Bihār,25.351100,86.212200
1356489968,Baligaon,Bihār,25.419600,84.495100
1356481249,Baltara,Bihār,25.511600,86.723200
1356806047,Balua,Bihār,26.327200,87.623100
1356921488,Balua Rampur,Bihār,26.777700,84.428000
1356020908,Bamaiya Harlal,Bihār,25.666400,85.880200
1356571162,Banbhag,Bihār,25.791900,87.414000
1356605414,Bandwar,Bihār,25.509300,86.159500
1356596247,Bangaon,Bihār,25.867300,86.511500
1356041297,Bangawan,Bihār,26.042700,87.420200
1356148827,Bank,Bihār,24.953900,84.192800
1356082660,Banki,Bihār,26.149700,86.362600
1356257311,Banni,Bihār,25.469200,86.606800
1356119213,Bansbari,Bihār,26.193400,87.449800
1356436701,Banu Chhapra,Bihār,26.809800,84.520100
1356047864,Bar Bigha,Bihār,25.218600,85.733200
1356937398,Bara,Bihār,25.928600,86.523700
1356160442,Bara Khurd,Bihār,25.259900,85.432500
1356907977,Baragaon,Bihār,25.134800,85.432000
1356539403,Barah,Bihār,25.388500,85.491200
1356644677,Barahari,Bihār,25.765200,87.093700
1356546582,Barahbatta,Bihār,25.772700,85.752200
1356995331,Barahi,Bihār,25.972500,86.745200
1356119826,Barahkurwa,Bihār,26.146000,86.923700
1356453869,Barahpur,Bihār,25.419200,85.876200
1356259938,Barahra,Bihār,26.235600,86.561500
1356605319,Barai,Bihār,26.371700,86.013400
1356122015,Baraidih,Bihār,25.979800,86.143400
1356256861,Barajor,Bihār,24.799200,86.373100
1356156731,Baraon,Bihār,25.455100,84.266100
1356051379,Bararam,Bihār,26.157200,84.362700
1356712266,Barari,Bihār,25.506800,87.376100
1356793711,Barauli,Bihār,26.381500,84.587200
1356735822,Barbana,Bihār,26.071900,87.253900
1356079852,Bardiha Turki,Bihār,25.805900,85.544100
1356014858,Baretha,Bihār,25.525800,87.448500
1356697109,Bargaon,Bihār,25.345500,84.660700
1356142503,Barhampur,Bihār,26.304200,86.472900
1356090971,Barharia,Bihār,26.319100,84.454700
1356567958,Barharwa Kalan,Bihār,26.543400,84.828600
1356324310,Barhauna,Bihār,25.604300,85.728800
1356593160,Barhi,Bihār,26.571400,86.090300
1356881084,Barhiya,Bihār,25.283300,86.033300
1356730923,Bari,Bihār,25.876900,86.191800
1356092761,Bariariya,Bihār,26.510500,84.716500
1356051150,Bariariya Tola Rajpur,Bihār,26.456700,84.704300
1356237187,Bariarpur,Bihār,25.288500,86.575800
1356689993,Bariarpur Kandh,Bihār,25.939100,85.467400
1356125284,Bariyarpur,Bihār,26.634700,84.924500
1356508796,Barka Gaon,Bihār,26.144000,84.659800
1356452934,Barka Parbatta,Bihār,25.339600,87.057600
1356311518,Barki Ballia,Bihār,25.422300,86.275800
1356084376,Barnaon,Bihār,25.480900,84.525000
1356558002,Barni,Bihār,25.348400,85.059400
1356359394,Baro,Bihār,25.448700,85.992400
1356297533,Barsaun,Bihār,25.631600,84.437200
1356001278,Baruari,Bihār,26.030500,86.596500
1356001279,Barun,Bihār,24.860200,84.223200
1356554204,Baruni,Bihār,25.475100,85.968100
1356005091,Barwat Pasrain,Bihār,26.792500,84.546900
1356260333,Basaha,Bihār,26.132900,86.748000
1356200085,Basaithi,Bihār,26.028400,87.332900
1356716312,Basantpur,Bihār,26.133100,87.465600
1356083614,Basaon,Bihār,26.208200,84.617400
1356089143,Basarh,Bihār,25.980800,85.128500
1356081844,Basatpur,Bihār,26.001100,85.064300
1356257719,Basbiti,Bihār,26.093900,86.528900
1356257781,Basdeopur,Bihār,25.390900,86.682100
1356825918,Basmanpur,Bihār,26.643300,84.978900
1356088494,Basopatti,Bihār,26.578000,86.005200
1356465927,Bataredh,Bihār,26.425000,84.606100
1356561919,Bathnaha,Bihār,26.643300,85.574700
1356606160,Baturbari,Bihār,26.228100,87.471400
1356661601,Baulia,Bihār,25.399000,87.600200
1356391361,Bazid Chak Kasturi,Bihār,25.655900,85.441200
1356452229,Bazidpur,Bihār,26.153600,86.151100
1356619346,Begusarai,Bihār,25.420000,86.130000
1356013089,Behat,Bihār,26.243500,86.279900
1356055471,Bela,Bihār,25.810300,85.015700
1356624262,Bela Simri,Bihār,25.529500,86.307900
1356236821,Belao,Bihār,25.147600,85.737700
1356139089,Belari,Bihār,25.965500,86.916100
1356271751,Belauncha,Bihār,26.212400,86.355400
1356591775,Belaur,Bihār,25.447700,84.647300
1356061516,Beldaur,Bihār,25.594700,86.790900
1356604967,Belhi,Bihār,26.576900,86.172300
1356552062,Belo,Bihār,25.874700,86.885500
1356075716,Belsand,Bihār,26.443600,85.400800
1356511922,Belsandi Tara,Bihār,25.772200,85.960800
1356723054,Belsara,Bihār,26.015200,87.202300
1356224812,Belwa,Bihār,26.105600,87.491600
1356378203,Belwara,Bihār,25.744300,86.475500
1356245268,Benipati,Bihār,26.444200,85.908300
1356151788,Besarh,Bihār,25.953700,87.049100
1356590604,Bettiah,Bihār,26.801400,84.502800
1356099347,Beur,Bihār,25.569000,85.094400
1356880067,Bhabhua,Bihār,25.050000,83.620000
1356564006,Bhachhi,Bihār,26.340400,86.058500
1356825854,Bhachhi Asli,Bihār,26.014700,86.044400
1356302743,Bhadas,Bihār,25.518400,86.443400
1356013403,Bhado Khara,Bihār,24.956700,85.513000
1356255694,Bhadsara,Bihār,25.369600,84.844400
1356684418,Bhadwar,Bihār,25.557600,84.755900
1356760990,Bhagalpur,Bihār,25.250000,87.000000
1356136971,Bhagatpur,Bihār,25.409800,86.307600
1356789321,Bhagirathpur,Bihār,24.091200,88.494700
1356852037,Bhagwanpur Desua,Bihār,25.812400,85.838200
1356225654,Bhagwatpur,Bihār,25.748400,85.701600
1356844310,Bhainsahi,Bihār,26.440400,84.544300
1356119252,Bhakua,Bihār,26.516700,86.197400
1356905665,Bhalpatti,Bihār,26.185300,86.050900
1356119955,Bhandarso,Bihār,26.178000,86.141500
1356388724,Bhangha,Bihār,25.578000,87.278200
1356501629,Bhanghi,Bihār,26.361200,87.182600
1356903244,Bhansia,Bihār,26.099200,87.531600
1356385391,Bhargaon,Bihār,26.075000,87.148300
1356544709,Bharhopur,Bihār,25.948800,84.527400
1356790417,Bharokhara,Bihār,25.865500,85.683400
1356580444,Bharra,Bihār,25.439800,86.162400
1356127844,Bhasaula Danapur,Bihār,25.550900,85.030800
1356026708,Bhataulia,Bihār,26.477100,84.778900
1356100865,Bhatkhori,Bihār,25.915600,86.907200
1356565056,Bhatranha,Bihār,25.984600,86.634800
1356702286,Bhaur,Bihār,26.275100,86.155200
1356396925,Bhauradah,Bihār,26.252000,87.860000
1356038471,Bhawanandpur,Bihār,25.540000,86.103000
1356931432,Bhawanipur,Bihār,26.436100,84.735600
1356738539,Bhawanipur Rajdham,Bihār,25.650100,87.139600
1356853271,Bheja,Bihār,26.104600,86.395000
1356163268,Bhiraha,Bihār,25.797800,86.073600
1356256650,Bhirua,Bihār,25.850900,86.331900
1356282994,Bhit Bhagwanpur,Bihār,26.116000,86.355000
1356285087,Bhojpur Jadid,Bihār,25.588000,84.162100
1356907861,Bhojpur Kadim,Bihār,25.584100,84.126500
1356304058,Bholsar,Bihār,25.213300,87.214700
1356108311,Bhopatpur,Bihār,26.449500,84.854500
1356702860,Bhui,Bihār,25.089400,85.388800
1356475713,Bibhutpur,Bihār,25.687800,85.999200
1356015536,Biddupur,Bihār,25.646400,85.320300
1356002333,Bihar,Bihār,25.197000,85.518000
1356877215,Bihariganj,Bihār,25.734100,86.988400
1356815038,Bihat,Bihār,25.425300,86.020800
1356547801,Bihpur,Bihār,25.388900,86.933700
1356234338,Bihta,Bihār,25.573100,84.835800
1356213954,Bijai,Bihār,25.471100,87.087400
1356504956,Bikramganj,Bihār,25.210700,84.255100
1356133519,Bikrampur Bande,Bihār,25.841500,85.742400
1356606737,Bilauri,Bihār,25.770300,87.516300
1356282931,Bimawan,Bihār,25.511100,84.494600
1356257236,Bina,Bihār,26.079200,86.632600
1356236664,Bind,Bihār,25.303500,85.686900
1356428155,Birdaban,Bihār,26.401200,84.993400
1356023477,Birhana,Bihār,25.448900,85.705400
1356070365,Birnagar,Bihār,25.978500,87.111000
1356129226,Birpur,Bihār,26.508200,87.011900
1356692198,Birpur Barapatti Pindraun,Bihār,26.547500,86.389800
1356909381,Bisaria,Bihār,25.978900,87.100300
1356113142,Bisaul,Bihār,26.615100,85.993000
1356256599,Bishunpur,Bihār,26.086800,86.654100
1356277644,Bishunpur Hakimabad,Bihār,25.845300,85.843200
1356224656,Bishunpur Sundar,Bihār,26.057900,86.983300
1356127085,Bishunpura,Bihār,26.543600,84.436400
1356752035,Bistaria,Bihār,26.126200,87.230000
1356628791,Bithan,Bihār,25.695400,86.278900
1356539912,Bithauli,Bihār,26.021900,86.079300
1356867658,Bobil,Bihār,25.626900,86.806900
1356651748,Bochaha,Bihār,25.567500,85.739300
1356258382,Borna,Bihār,25.437300,86.617200
1356892552,Borne,Bihār,25.543100,86.699900
1356455116,Bucheya,Bihār,26.342100,84.664200
1356203235,Buddh Gaya,Bihār,24.698100,84.986900
1356004590,Budhma,Bihār,25.645100,86.831700
1356257789,Bundehra,Bihār,25.377600,86.737600
1356260732,Buram,Bihār,25.972500,86.317000
1356640356,Burhia Dhanghatta,Bihār,25.900400,87.285200
1356331714,Buxar,Bihār,25.560500,83.980500
1356118851,Chahatpur,Bihār,26.233100,87.581600
1356011638,Chailaha,Bihār,26.673800,84.880100
1356854153,Chainpur,Bihār,25.034500,83.506600
1356574932,Chaita,Bihār,25.767100,85.879200
1356390829,Chak Habib,Bihār,25.723800,85.878900
1356015975,Chak Husaini,Bihār,25.516900,86.556600
1356330257,Chak Pahar,Bihār,25.798600,85.621800
1356871109,Chak That,Bihār,25.734700,86.034000
1356309912,Chakai,Bihār,26.088400,87.615400
1356620332,Chakand,Bihār,24.890700,84.976100
1356151353,Chakia,Bihār,26.416000,85.046700
1356478522,Chakla Waini,Bihār,25.908100,85.683600
1356150821,Chakwai,Bihār,25.054300,85.662000
1356899056,Champapur,Bihār,26.888100,84.834000
1356553756,Chamtha,Bihār,25.578900,85.773400
1356786394,Chanaur,Bihār,25.851000,86.673900
1356967717,Chand Chaur,Bihār,25.727600,85.786500
1356346615,Chandauli,Bihār,25.897200,85.716100
1356304256,Chandhaus,Bihār,25.297700,84.859500
1356259583,Chandi,Bihār,25.729600,87.519500
1356934631,Chandpur,Bihār,25.505900,87.248800
1356083824,Chandpura,Bihār,25.496600,86.210400
1356287925,Chanp,Bihār,26.195100,84.390000
1356147120,Chapra,Bihār,25.784800,84.727400
1356303082,Charaut,Bihār,26.532200,85.794200
1356661444,Charne,Bihār,26.118500,87.075400
1356714455,Charuanwan,Bihār,25.134800,85.681200
1356989809,Chatia,Bihār,26.539600,84.566000
1356380636,Chatra Gobraura,Bihār,26.497300,86.217900
1356616107,Chaugain,Bihār,25.480100,84.232800
1356781078,Chauki,Bihār,25.457300,86.401800
1356401229,Chauki Hasan Chauki Makhdum,Bihār,26.233300,84.496400
1356288709,Chausa,Bihār,25.528300,87.032200
1356148093,Chautham,Bihār,25.543900,86.656700
1356573010,Cherakhera,Bihār,25.686900,86.418700
1356896619,Cheran,Bihār,25.361000,85.542100
1356177404,Chero,Bihār,25.246300,85.816900
1356441891,Chewara,Bihār,25.075600,85.927700
1356064201,Chhapia,Bihār,26.083100,84.844700
1356942378,Chhapra,Bihār,26.400500,85.372100
1356641308,Chhapra Bahas,Bihār,26.726600,84.791200
1356478045,Chhatapur,Bihār,26.219700,87.004800
1356259965,Chikni,Bihār,26.007500,86.703200
1356094370,Chilmil,Bihār,25.456300,86.136400
1356086519,Chitauria,Bihār,25.486900,87.551100
1356541852,Colgong,Bihār,25.263300,87.232600
1356757539,Dagarua,Bihār,25.800000,87.640000
1356068809,Dagmara,Bihār,26.395300,86.760100
1356511757,Daharia,Bihār,26.180700,87.004300
1356301597,Dahibhat Madhopur,Bihār,26.276300,86.084700
1356097095,Dahua,Bihār,24.774200,87.032500
1356004498,Dakhram,Bihār,26.054200,86.128000
1356213744,Dalan,Bihār,25.603000,87.559200
1356235750,Dalawarpur,Bihār,26.346600,84.958100
1356432759,Dalippur,Bihār,25.422200,84.393300
1356189011,Dalsingh Sarai,Bihār,25.668000,85.836400
1356851512,Damu,Bihār,26.546100,85.982000
1356461583,Dandkhora,Bihār,25.572900,87.647200
1356873543,Danwan,Bihār,25.529200,84.459800
1356642626,Daparkha,Bihār,26.129300,86.900400
1356924332,Dara,Bihār,26.154600,86.448300
1356110694,Darauli,Bihār,26.078100,84.131400
1356846195,Darbhanga,Bihār,26.170000,85.900000
1356640693,Darihat,Bihār,24.970200,84.231900
1356018565,Darmaha,Bihār,26.366300,84.931200
1356075097,Darpa,Bihār,26.840000,84.977400
1356408750,Darsur,Bihār,25.971100,85.914800
1356614765,Darwa,Bihār,25.669000,85.646100
1356175077,Dasaut,Bihār,25.899700,86.096400
1356627031,Dasraha Bhograjpur,Bihār,25.569100,85.644100
1356104820,Datian,Bihār,25.437900,87.837800
1356047509,Datiana,Bihār,25.483400,84.862800
1356738424,Daudnagar,Bihār,25.030000,84.400000
1356016891,Dayalpur,Bihār,26.051100,84.596800
1356063075,Dayalpur Sapha,Bihār,25.712200,85.318800
1356452600,Dehri,Bihār,24.910000,84.180000
1356230002,Dehti,Bihār,26.211500,87.551300
1356131438,Deo,Bihār,24.656100,84.435600
1356653967,Deodha,Bihār,25.781500,86.134600
1356743912,Deokali,Bihār,25.906800,86.111100
1356888269,Deoria,Bihār,26.179100,85.023400
1356309525,Desri,Bihār,25.669100,85.408200
1356231194,Dewangarh,Bihār,24.863700,85.858400
1356067326,Dhabauli,Bihār,25.834600,86.805700
1356006454,Dhaka,Bihār,26.720000,85.330000
1356358314,Dhakaich,Bihār,25.583500,84.188600
1356001435,Dhamaun,Bihār,25.599900,85.547900
1356885272,Dhamdaha,Bihār,25.743500,87.183500
1356042628,Dhamsain,Bihār,26.093800,86.254100
1356510835,Dhanauli,Bihār,26.002600,86.025100
1356815392,Dhanaura,Bihār,25.190500,87.259500
1356013044,Dhanga,Bihār,26.463000,86.045200
1356219560,Dhangaraha,Bihār,26.020400,84.702300
1356819972,Dhanupra,Bihār,25.699200,86.471600
1356024870,Dharampur Bande,Bihār,25.660900,85.574200
1356971216,Dharawat,Bihār,25.059200,85.042000
1356980037,Dharhara,Bihār,25.254300,86.403000
1356892006,Dharhwa,Bihār,26.910400,84.276900
1356009147,Dharphari,Bihār,26.150100,84.956400
1356362943,Dhauni,Bihār,24.990100,87.001100
1356044824,Dhobauli,Bihār,25.400800,86.188500
1356109429,Dholbaja,Bihār,26.267400,87.276100
1356150069,Dhorgaon,Bihār,25.954500,86.893300
1356172124,Dhumnagar,Bihār,26.756000,84.523300
1356095493,Dhusar Tikapatti,Bihār,25.521400,87.221200
1356933760,Dhutauli,Bihār,25.527400,86.625000
1356094419,Dibraghani,Bihār,25.826100,87.066400
1356130466,Dighaun,Bihār,25.554900,86.809700
1356125108,Dighwa,Bihār,26.243700,84.753200
1356011381,Dighwara,Bihār,25.744300,85.010000
1356069789,Dihri,Bihār,25.379600,85.537600
1356946822,Dilarpur,Bihār,25.396800,87.596900
1356729186,Dinapore,Bihār,25.622500,85.041700
1356483718,Dinara,Bihār,25.250000,84.066700
1356756110,Dinmanpur,Bihār,25.911200,85.928800
1356354332,Dip,Bihār,26.236900,86.310700
1356424924,Dobhawan,Bihār,25.398700,85.785600
1356946301,Dohta,Bihār,26.286400,88.256400
1356739647,Doria Sonapur,Bihār,26.183000,87.387300
1356099112,Dudhpura,Bihār,25.796400,86.118900
1356718086,Dumaria,Bihār,26.765200,84.396400
1356154118,Dumra,Bihār,26.567100,85.520400
1356621212,Dumraon,Bihār,25.552600,84.151500
1356150568,Dumri,Bihār,25.535600,85.599600
1356070773,Ekamba,Bihār,25.968900,87.574100
1356331561,Ekangar Sarai,Bihār,25.223400,85.229800
1356587398,Ekchari,Bihār,25.209300,87.215900
1356203834,Ekhari,Bihār,26.524600,86.307100
1356937137,Ekma,Bihār,25.967000,84.538300
1356073073,Ekwari,Bihār,25.283300,84.583300
1356012077,Eraura,Bihār,24.613000,84.455500
1356664955,Fateha,Bihār,25.607300,85.866900
1356317360,Fatehabad,Bihār,26.065200,84.972200
1356353116,Fatehpur,Bihār,25.508900,85.193900
1356643104,Fatehpur Bala,Bihār,25.833800,85.692800
1356045506,Fatehpur Shahbaz,Bihār,25.569800,85.343700
1356835845,Fatwa,Bihār,25.509600,85.305000
1356077404,Forbesganj,Bihār,26.300000,87.265000
1356798199,Gadaul,Bihār,26.128700,86.237500
1356080800,Gainrha,Bihār,25.991600,87.464800
1356575861,Gajhara,Bihār,26.523700,86.371500
1356708272,Gamail,Bihār,25.706200,86.991400
1356236390,Gamharia,Bihār,25.897300,86.655000
1356429813,Ganeshpur,Bihār,25.767800,87.358700
1356672685,Gangania,Bihār,25.239500,86.653600
1356374719,Gangapur,Bihār,25.513600,86.895700
1356935991,Gangapur Athar,Bihār,25.821400,85.712300
1356943915,Gangaur,Bihār,26.566600,85.882100
1356031692,Gangaura Behra,Bihār,25.954100,86.548200
1356122000,Garaimari,Bihār,24.021700,88.626300
1356003299,Garh Sisai,Bihār,25.625300,85.788700
1356014568,Garhara,Bihār,25.440700,85.998300
1356108293,Garhi,Bihār,24.790400,86.076800
1356108641,Garhpura,Bihār,25.663800,86.181800
1356169350,Garkha,Bihār,25.829300,84.861700
1356075658,Gaundra,Bihār,26.368300,85.003600
1356861053,Gaura,Bihār,25.496100,85.970900
1356656974,Gaurdah,Bihār,25.709700,86.557000
1356507751,Gaurihar Khaliqnagar,Bihār,25.935600,85.467100
1356045727,Gaya,Bihār,24.750000,85.010000
1356285960,Gayaspur,Bihār,25.921700,84.439900
1356427282,Gethaura,Bihār,25.687900,87.709200
1356094108,Ghanipur Bejha,Bihār,25.928100,85.554800
1356014177,Ghataro Chaturbhuj,Bihār,25.814600,85.186200
1356933658,Ghatawan,Bihār,25.096800,83.726600
1356994830,Ghogardiha,Bihār,26.279900,86.470000
1356255864,Ghorbanki,Bihār,26.569700,86.048400
1356528094,Ghordaur,Bihār,25.708900,86.612000
1356287929,Ghosai,Bihār,25.556200,87.030400
1356492760,Ghosrawan,Bihār,25.091000,85.578000
1356568613,Ghoswari,Bihār,25.468700,85.496400
1356612578,Ghusiya,Bihār,25.183200,84.248600
1356142284,Gidha,Bihār,26.050700,86.817600
1356928491,Goasi,Bihār,25.764300,87.415500
1356100404,Gobardhanpur Kanap,Bihār,25.068200,84.524100
1356422757,Goh,Bihār,24.984500,84.649800
1356334298,Gohi Bishunpur,Bihār,25.927500,85.862600
1356131175,Gohuma Bairia,Bihār,26.393800,86.397600
1356020304,Gokhulapur,Bihār,26.247900,87.113700
1356145038,Golakpur,Bihār,25.177700,85.072800
1356557260,Gonghaur,Bihār,26.434600,86.216000
1356098593,Gopalganj,Bihār,26.470000,84.430000
1356544718,Gopalpur,Bihār,26.131700,84.359400
1356053028,Gorha,Bihār,26.226700,86.934900
1356026819,Goriar,Bihār,25.551300,87.204600
1356422615,Gosaingaon,Bihār,25.372400,87.104900
1356085735,Gothini,Bihār,26.162600,84.037900
1356968267,Guabari,Bihār,26.151100,88.162300
1356025076,Gulam,Bihār,25.796500,86.741600
1356239988,Gulni,Bihār,24.930900,85.803000
1356349640,Gunri,Bihār,25.640800,84.658000
1356800402,Guria,Bihār,26.163300,86.964500
1356942831,Gurmaila,Bihār,25.482900,87.349000
1356936952,Gurmia,Bihār,25.819000,85.229500
1356051308,Gurwalia Biswas,Bihār,26.837200,84.468700
1356014808,Hajipur,Bihār,25.692500,85.208400
1356127903,Hakka,Bihār,25.916300,87.647400
1356711540,Hansa,Bihār,26.091100,87.308900
1356661144,Hardas Bigha,Bihār,25.499400,85.355100
1356259959,Hardi,Bihār,26.078500,86.680900
1356109078,Hardia,Bihār,26.618400,84.885700
1356623387,Hardiya,Bihār,26.944300,84.854200
1356903372,Harewa,Bihār,25.683100,86.590900
1356006462,Hargawan,Bihār,25.142800,85.565200
1356591124,Harihans,Bihār,26.145700,84.347600
1356851777,Haripur,Bihār,26.258000,87.242000
1356150964,Harlakhi,Bihār,26.635300,85.984200
1356612986,Harpur,Bihār,26.452700,86.071000
1356635928,Harpur Bhindi,Bihār,25.774600,85.656300
1356046078,Harpur Bochaha,Bihār,25.591900,85.751700
1356042020,Harpur Pusa,Bihār,25.966700,85.666700
1356412471,Harri,Bihār,26.323800,86.297500
1356955157,Harsinghpur,Bihār,26.050400,86.218000
1356626949,Hasanpur,Bihār,26.114700,87.231900
1356120153,Hasanpur Juned,Bihār,25.591500,85.523800
1356002753,Hasanpura,Bihār,26.075100,84.361800
1356689751,Hata,Bihār,25.046000,83.463200
1356721754,Hathapur,Bihār,26.560900,86.024700
1356725873,Hathaura,Bihār,26.174400,84.329400
1356107222,Hathauri,Bihār,25.959300,85.974700
